score,axis,metric,score_fairness_gap,ml_fairness_gap,improvement,pct_improvement
apache2,diag_type,cal_gap,0.023684651169567535,0.01536459819950386,0.008320052970063675,35.12845897749227
apache2,diag_type,auroc_gap,0.026793400324976013,0.0327778995436796,-0.005984499218703587,-22.335721282546636
apache2,diag_type,ece_gap,0.011475640621297285,0.012880338101140115,-0.0014046974798428303,-12.24068900550873
news2,race_cat,eod,0.1383601401606302,0.08462397414340794,0.05373616601722225,38.83789504320888
news2,race_cat,ppg,0.029382618649488046,0.025714519054178903,0.0036680995953091433,12.48390975313242
news2,race_cat,cal_gap,0.024566361225288973,0.024191572822900825,0.000374788402388148,1.5256162642529871
news2,race_cat,auroc_gap,0.027179575739589845,0.020456149177869976,0.00672342656171987,24.737054861112153
news2,race_cat,ece_gap,0.01623319699468482,0.023624084075154844,-0.007390887080470025,-45.529460912043376
news2,sex,eod,0.02938072993119778,0.02251291361542107,0.006867816315776709,23.37524061471377
news2,sex,ppg,0.0008622180917401967,0.0016343696839039024,-0.0007721515921637057,-89.55409304915979
news2,sex,cal_gap,0.0038790553306412776,0.0031412610403435738,0.0007377942902977038,19.019947575115747
news2,sex,auroc_gap,0.007747299866211699,0.006874071914737989,0.0008732279514737096,11.271384437849358
news2,sex,ece_gap,0.00018799937329116285,0.00583297150452719,-0.005644972131236027,-3002.6547601801904
news2,age_group,eod,0.17325204806257233,0.7061815057615185,-0.5329294576989462,-307.60355427744867
news2,age_group,ppg,0.13386726552851147,0.03787623282525515,0.09599103270325632,71.70612795016108
news2,age_group,cal_gap,0.08305658296452322,0.024614250141519987,0.05844233282300323,70.36448013755428
news2,age_group,auroc_gap,0.11383009297244051,0.09998862864710234,0.01384146432533817,12.15975842933673
news2,age_group,ece_gap,0.042245528529874704,0.23848843638045383,-0.19624290785057913,-464.5294180940412
news2,diag_type,eod,0.06404359503463808,0.06547308932111001,-0.0014294942864719329,-2.232064401910587
news2,diag_type,ppg,0.03456228262640006,0.03718384300947156,-0.0026215603830715,-7.58503253795236
news2,diag_type,cal_gap,0.021555089669692173,0.01536459819950386,0.006190491470188313,28.719395581511026
news2,diag_type,auroc_gap,0.05834227589657959,0.0327778995436796,0.025564376352899987,43.817927840553686
