score,axis1,group1,axis2,group2,subgroup,auroc,auprc,brier,cal_slope,cal_intercept,n,prevalence,auroc_ci_lo,auroc_ci_hi
sofa,race_cat,Black,age_group,60-69,Black x 60-69,0.7812051803776174,0.3134825735312216,0.07054706484946292,0.9281338335288536,-0.005616824861794115,2144,0.08908582089552239,0.7463498324824678,0.8149201273409894
sofa,race_cat,Black,age_group,70-79,Black x 70-79,0.7829434044148107,0.36864835231588,0.08689049139505546,1.234014909400856,-0.009713839996575407,1407,0.11584932480454868,0.7476318861252198,0.8175172111288111
sofa,race_cat,Black,age_group,18-29,Black x 18-29,0.8170639219934995,0.12470938004481233,0.019703022331587508,0.4455212645423325,-0.010353845944344481,723,0.017980636237897647,0.691609978287261,0.9324065379097083
sofa,race_cat,Black,age_group,80+,Black x 80+,0.7486800000000001,0.301312915571318,0.10872038181456227,1.1161407509743984,0.02556461644026592,725,0.13793103448275862,0.6993426339388004,0.7950982617034912
sofa,race_cat,Black,age_group,50-59,Black x 50-59,0.8174404152653897,0.289000601480882,0.05425590516853137,0.9163003465647286,-0.021431808018024495,2094,0.06685768863419293,0.7802432811527185,0.851177457562623
sofa,race_cat,Black,age_group,40-49,Black x 40-49,0.7884368188677137,0.18326185933845424,0.041465907550639905,0.6039347326032501,0.0006093375288458575,1292,0.04489164086687306,0.725122196523137,0.8465810448919523
sofa,race_cat,Black,age_group,30-39,Black x 30-39,0.8098736409050837,0.32732109777785656,0.037805040484013085,0.8949269537552116,-0.020830661248941465,871,0.04707233065442021,0.7289027027898359,0.8886392817542746
sofa,race_cat,Asian,age_group,60-69,Asian x 60-69,0.7389867841409692,0.25210815451407426,0.06873370176902406,0.6695015318969594,0.022035568625733623,247,0.08097165991902834,0.6265436332635822,0.8599336984024496
sofa,race_cat,Asian,age_group,70-79,Asian x 70-79,0.7749282296650717,0.28972214900322557,0.08594665502342559,1.3784078272475602,-0.0023922585814867003,234,0.10683760683760683,0.666983128568388,0.867404278770916
sofa,race_cat,Asian,age_group,80+,Asian x 80+,0.6668297455968689,0.22838998140031655,0.10735247707378381,1.1551615672607283,0.01939393753553076,167,0.12574850299401197,0.5427473843418645,0.7881109452547744
sofa,race_cat,Asian,age_group,50-59,Asian x 50-59,0.8747534516765286,0.36422589869281047,0.05105923952081909,1.2047143055545273,-0.03308009690661741,181,0.06629834254143646,0.7938073996639554,0.9434380570409981
sofa,race_cat,Asian,age_group,40-49,Asian x 40-49,0.9583333333333334,0.4883597883597883,0.038313084642594517,1.7176387530638721,-0.08819080150967651,112,0.05357142857142857,0.9038072026353278,0.994147911501049
sofa,race_cat,White,diag_type,Cardiac,White x Cardiac,0.7645073774724569,0.24644188317667756,0.06069075048327483,0.820370371479967,-0.001588310078098537,15493,0.07222616665590913,0.750927545596093,0.7782670527268978
sofa,race_cat,White,diag_type,Medical,White x Medical,0.782230607037359,0.28264690627952516,0.07159176064422448,1.1060848931886749,0.001403966555730829,47695,0.08914980605933535,0.7747322317295989,0.7895603245866089
sofa,race_cat,White,diag_type,Surgical,White x Surgical,0.7611245004737774,0.21178689189922575,0.05983424984215046,0.8414626087997704,0.004849138470545494,3866,0.06983962752198655,0.7323009417017265,0.7913278473293843
sofa,race_cat,Other,diag_type,Cardiac,Other x Cardiac,0.7665687550568122,0.27155353553336137,0.053302523368353616,0.954099027821102,-0.025440267528391194,979,0.06332992849846783,0.696034178955052,0.828921858358976
sofa,race_cat,Other,diag_type,Medical,Other x Medical,0.795852871266983,0.29963977428808447,0.06446361540236681,0.9205407781917557,-0.0010200984681745379,5115,0.08093841642228738,0.7756308399324281,0.8146356354198699
sofa,race_cat,Other,diag_type,Surgical,Other x Surgical,0.8047210300429184,0.2565922859987748,0.06477788471143171,0.9686416033667826,-0.004586692046273891,253,0.07905138339920949,0.6980996734267705,0.8950748017058727
sofa,race_cat,Hispanic,diag_type,Cardiac,Hispanic x Cardiac,0.7888273768809849,0.318537257850898,0.0632015628763745,0.9596098297178255,-0.008432918514066148,795,0.08050314465408805,0.7238839945335316,0.8459154669556227
sofa,race_cat,Hispanic,diag_type,Medical,Hispanic x Medical,0.806633980388233,0.3064675059665909,0.07610195513986212,1.1001381605575244,-0.0007239018879321435,2695,0.09758812615955473,0.7784462327323991,0.831934814973895
sofa,race_cat,Black,diag_type,Cardiac,Black x Cardiac,0.810401084480734,0.31589954306862356,0.062306014939469044,0.9893611683919514,-0.018749497579181068,2284,0.07924693520140105,0.7754781763605744,0.8414693158543206
sofa,race_cat,Black,diag_type,Medical,Black x Medical,0.7999154663803574,0.28661673983649194,0.061723505259102016,0.978567784141444,-0.007737506372680336,6263,0.07680025546862526,0.7818493947460912,0.8186259046302705
sofa,race_cat,Black,diag_type,Surgical,Black x Surgical,0.781971975393028,0.22851253146438058,0.0533260184369403,0.7740107633190174,-0.009641526179642437,709,0.06205923836389281,0.7040545692259981,0.8434106282623363
sofa,race_cat,Asian,diag_type,Cardiac,Asian x Cardiac,0.7009169363538296,0.0721490167120753,0.04805938903566078,0.16199546285683544,0.03506311879510325,215,0.04186046511627907,0.6104546728234272,0.8132442989282206
sofa,race_cat,Asian,diag_type,Medical,Asian x Medical,0.7959647951654838,0.29864956761073663,0.07302684783461687,1.2568029618991856,-0.013342662638037683,825,0.09212121212121212,0.7440858677213684,0.849399508946226
sofa,sex,Male,age_group,60-69,Male x 60-69,0.7707344488231835,0.26218787107837377,0.06668567903865881,0.8784807503023462,-0.0007815849935598057,11535,0.0811443433029909,0.7524298772406915,0.7855059520843188
sofa,sex,Male,age_group,70-79,Male x 70-79,0.7556480973029269,0.288921077751045,0.08203816098065991,1.0467076044555603,0.004671554754087023,10530,0.102659069325736,0.7415480016267854,0.7691347201457165
sofa,sex,Male,age_group,18-29,Male x 18-29,0.844640329907399,0.22312334825340704,0.03194200315901249,0.7301662567286127,-0.02089378926847401,2356,0.03522920203735144,0.7940405715588682,0.8912321388851399
sofa,sex,Male,age_group,80+,Male x 80+,0.7231345393138437,0.3085571592907073,0.10886878537779121,1.1589060320993763,0.031954803233899126,6771,0.13675971053020233,0.7064680451661353,0.7394718754492983
sofa,sex,Male,age_group,50-59,Male x 50-59,0.8137375543103962,0.28233761797228396,0.04896355586228804,0.8364535340695464,-0.016439428465349765,9177,0.05938759943336602,0.7940793225977485,0.8338373695053397
sofa,sex,Male,age_group,40-49,Male x 40-49,0.8492945487860744,0.2632583831865385,0.03844890185426312,0.7186326904679657,-0.018734443205924427,4566,0.043802014892685065,0.8167538016344928,0.8767443810284985
sofa,sex,Male,age_group,30-39,Male x 30-39,0.8433521579127659,0.2944602654657748,0.03786727284794667,0.9247048290206555,-0.035053344826818544,2710,0.04538745387453875,0.8018072745249917,0.8828211435141009
sofa,sex,Female,age_group,60-69,Female x 60-69,0.7859934294561608,0.3118412146465221,0.06882237967891035,1.1035816109817407,-0.004899751130907251,8517,0.08723729012563108,0.7682740021379919,0.8036982487322188
sofa,sex,Female,age_group,70-79,Female x 70-79,0.766222123209759,0.28661520119913164,0.08309114958724352,1.1406758155307322,0.013633551270439317,8932,0.1035602328705777,0.7502992453842344,0.783888371059056
sofa,sex,Female,age_group,18-29,Female x 18-29,0.8893855257168866,0.16893742729146718,0.02155584652777515,0.7575841109837703,-0.02465469097501357,2247,0.022251891410769914,0.8368404319016506,0.9358138163806772
sofa,sex,Female,age_group,80+,Female x 80+,0.7472133058936736,0.3195060354874524,0.10460780448111157,1.4806146426899665,0.02144696808146329,7267,0.1301775147928994,0.7302608745301545,0.7636184363842332
sofa,sex,Female,age_group,50-59,Female x 50-59,0.825667836547299,0.2939528170785336,0.053017881732411044,1.0607795704715721,-0.021078360661602985,6740,0.06617210682492582,0.8043785933046202,0.8462693982465356
sofa,sex,Female,age_group,40-49,Female x 40-49,0.8256615330825374,0.2704780089072244,0.04003862151292505,0.9962671976049523,-0.023431854407137243,3593,0.04842749791260785,0.7884576431519164,0.8569333618360073
sofa,sex,Female,age_group,30-39,Female x 30-39,0.8351947766268049,0.2355923774237666,0.03223761298017386,0.9095831392550346,-0.024948265170492846,2361,0.03727234222786955,0.7818758160076543,0.8824740660421377
sofa,sex,Male,diag_type,Cardiac,Male x Cardiac,0.776151501250608,0.2648689232359885,0.05745638288564088,0.8469162741083333,-0.015164726005493942,11838,0.06833924649434026,0.7583586999468976,0.7920271735527685
sofa,sex,Male,diag_type,Medical,Male x Medical,0.7806123485788121,0.2777030968133549,0.07066742500190928,0.9973673623794612,0.001590478942619683,32972,0.08783209996360548,0.7726779826856399,0.7884448666631888
sofa,sex,Male,diag_type,Surgical,Male x Surgical,0.7699812435262171,0.21297841545857643,0.057421022131387715,0.8004963695964026,-0.001912469185582799,2835,0.06666666666666667,0.7367231911908722,0.8044918897232084
sofa,sex,Female,diag_type,Cardiac,Female x Cardiac,0.7710466157859245,0.25439907420967295,0.06499066641756851,0.9857904182931457,-2.907027308735044e-05,7927,0.07897060678693074,0.7546421875071924,0.7910450038223377
sofa,sex,Female,diag_type,Medical,Female x Medical,0.7926986762019694,0.29567585494184384,0.06975094848236874,1.1949121480667801,-0.002127670908541532,29609,0.08743962984227768,0.7829943194494637,0.8026113788999337
sofa,sex,Female,diag_type,Surgical,Female x Surgical,0.7575223448830541,0.21470101315543236,0.06309604246239796,0.8902915963879295,0.010224764690288199,2121,0.07402168788307402,0.7219101714225423,0.7968192061521695
sofa,age_group,60-69,diag_type,Cardiac,60-69 x Cardiac,0.7668926314061345,0.2601719041249438,0.06012299674256364,0.8578896459797086,-0.011184769385520515,5135,0.07166504381694255,0.7399227618645134,0.7905133857017049
sofa,age_group,60-69,diag_type,Medical,60-69 x Medical,0.7818010294532832,0.2960097450825332,0.07129899940257897,1.019676829892116,0.002288486360181516,13744,0.08963911525029103,0.7686828010582453,0.7945541600912216
sofa,age_group,60-69,diag_type,Surgical,60-69 x Surgical,0.7872225950524149,0.2372768241573457,0.05687508898047677,0.8483610772498227,-0.00618625260161379,1173,0.06734867860187553,0.7314107383905685,0.8306654581977659
sofa,age_group,70-79,diag_type,Cardiac,70-79 x Cardiac,0.7358070467967606,0.2546225991238126,0.07294852637574051,0.8563949777293038,0.002853900044720692,4964,0.08763094278807414,0.7124465378169883,0.7607806130791703
sofa,age_group,70-79,diag_type,Medical,70-79 x Medical,0.7729453547591307,0.3173410787537909,0.08806552840038932,1.249452042416157,0.006638822285261886,13327,0.11210324904329556,0.7583531328638637,0.7863607280501453
sofa,age_group,70-79,diag_type,Surgical,70-79 x Surgical,0.7226175650833185,0.16158700624596345,0.05995430451560446,0.5027376733316195,0.024273584357869055,1172,0.06569965870307168,0.6618517930937963,0.7798615557429383
sofa,age_group,18-29,diag_type,Cardiac,18-29 x Cardiac,0.8383758857271398,0.12918203015184104,0.03217733894129777,0.6746007529305635,-0.013012166415175268,540,0.03148148148148148,0.741694159309159,0.9187189626089578
sofa,age_group,18-29,diag_type,Medical,18-29 x Medical,0.8726881124518225,0.21736551598115839,0.0256227033414014,0.7751119294783251,-0.024145081473655287,3817,0.02803248624574273,0.8346202542936805,0.9079487215142859
sofa,age_group,18-29,diag_type,Surgical,18-29 x Surgical,0.8079962807996279,0.2504170655106449,0.03433365211411726,0.6784208208423403,-0.018289656403737344,248,0.036290322580645164,0.6394466567364651,0.9553695955369595
sofa,age_group,80+,diag_type,Cardiac,80+ x Cardiac,0.7466554966140778,0.28443165498245754,0.0860980203202947,1.1024685188833767,0.011445041930335687,3170,0.10694006309148266,0.7194552093818788,0.7748465219601831
